Gene	sgRNA	eff
IQCC	ID_43148	1
SAMD4A	ID_31527	1
SAMD4A	ID_31529	1
SAMD4A	ID_31528	1
SAMD4A	ID_31530	1
GDPD5	ID_51647	1
GDPD5	ID_51649	1
GDPD5	ID_51650	1
GDPD5	ID_51648	1
SLC30A1	ID_20887	1
SLC30A1	ID_20888	1
SLC30A1	ID_20885	1
SLC30A1	ID_20886	1
MOV10	ID_11688	1
MOV10	ID_11685	1
MOV10	ID_11687	1
MOV10	ID_11686	1
ST8SIA6	ID_68751	1
ST8SIA6	ID_68752	1
ST8SIA6	ID_68749	1
ST8SIA6	ID_68750	1
GANC	ID_6868	1
GANC	ID_6866	1
GANC	ID_6865	1
GANC	ID_6867	1
GMEB2	ID_34746	1
GMEB2	ID_34743	1
GMEB2	ID_34744	1
GMEB2	ID_34745	1
ZNF821	ID_42674	1
ZNF821	ID_42671	1
ZNF821	ID_42672	1
ZNF821	ID_42673	1
PRL	ID_14962	1
PRL	ID_14961	1
PRL	ID_14963	1
PRL	ID_14964	1
ZNF662	ID_71276	1
ZNF662	ID_71275	1
ZNF662	ID_71273	1
ZNF662	ID_71274	1
RDH5	ID_15968	1
RDH5	ID_15967	1
RDH5	ID_15965	1
RDH5	ID_15966	1
CCAR1	ID_43242	1
CCAR1	ID_43239	1
CCAR1	ID_43241	1
CCAR1	ID_43240	1
MGMT	ID_11453	1
MGMT	ID_11454	1
MGMT	ID_11456	1
MGMT	ID_11455	1
MLLT1	ID_11549	1
MLLT1	ID_11552	1
MLLT1	ID_11551	1
MLLT1	ID_11550	1
CSPG4	ID_4106	1
CSPG4	ID_4105	1
CSPG4	ID_4107	1
CSPG4	ID_4108	1
MFSD3	ID_57033	1
MFSD3	ID_57034	1
MFSD3	ID_57036	1
MFSD3	ID_57035	1
ACY1	ID_244	1
ACY1	ID_242	1
ACY1	ID_241	1
ACY1	ID_243	1
TEX13B	ID_44064	1
TEX13B	ID_44063	1
TEX13B	ID_44065	1
TEX13B	ID_44066	1
WDTC1	ID_31545	1
WDTC1	ID_31546	1
WDTC1	ID_31544	1
WDTC1	ID_31543	1
WFDC13	ID_63763	1
WFDC13	ID_63764	1
WFDC13	ID_63761	1
WFDC13	ID_63762	1
HPSE	ID_29328	1
HPSE	ID_29327	1
HPSE	ID_29329	1
HPSE	ID_29330	1
SLC44A2	ID_45144	1
SLC44A2	ID_45146	1
SLC44A2	ID_45143	1
SLC44A2	ID_45145	1
CAMP	ID_2275	1
CAMP	ID_2273	1
CAMP	ID_2274	1
CAMP	ID_2276	1
FADD	ID_22925	1
FADD	ID_22927	1
FADD	ID_22928	1
FADD	ID_22926	1
DEFB134	ID_73620	1
DEFB134	ID_73621	1
DEFB134	ID_73618	1
DEFB134	ID_73619	1
MYH7B	ID_46105	1
MYH7B	ID_46106	1
MYH7B	ID_46103	1
MYH7B	ID_46104	1
ADAMTS4	ID_25040	1
ADAMTS4	ID_25038	1
ADAMTS4	ID_25039	1
ADAMTS4	ID_25037	1
IQCH	ID_48097	1
IQCH	ID_48095	1
IQCH	ID_48096	1
IQCH	ID_48098	1
CECR6	ID_36140	1
CECR6	ID_36142	1
CECR6	ID_36139	1
CECR6	ID_36141	1
CCDC120	ID_55286	1
CCDC120	ID_55285	1
CCDC120	ID_55283	1
CCDC120	ID_55284	1
ZNF358	ID_60823	1
ZNF358	ID_60822	1
ZNF358	ID_60821	1
ZNF358	ID_60824	1
TCEAL6	ID_63253	1
TCEAL6	ID_63255	1
TCEAL6	ID_63254	1
TCEAL6	ID_63256	1
controlguide705	ID_77146	1
NKX2-4	ID_73932	1
NKX2-4	ID_73930	1
NKX2-4	ID_73931	1
NKX2-4	ID_73933	1
RBMY1D	ID_70629	1
RBMY1D	ID_70630	1
RBMY1D	ID_70631	1
RBMY1D	ID_70632	1
KIF2C	ID_29813	1
KIF2C	ID_29814	1
KIF2C	ID_29811	1
KIF2C	ID_29812	1
GNAI3	ID_7316	1
GNAI3	ID_7314	1
GNAI3	ID_7315	1
GNAI3	ID_7313	1
KCNMB4	ID_36089	1
KCNMB4	ID_36087	1
KCNMB4	ID_36090	1
KCNMB4	ID_36088	1
DLGAP5	ID_25974	1
DLGAP5	ID_25973	1
DLGAP5	ID_25975	1
DLGAP5	ID_25976	1
OPA3	ID_50909	1
OPA3	ID_50910	1
OPA3	ID_50908	1
OPA3	ID_50907	1
RIN2	ID_39945	1
RIN2	ID_39943	1
RIN2	ID_39946	1
RIN2	ID_39944	1
HIST1H1E	ID_8095	1
HIST1H1E	ID_8096	1
HIST1H1E	ID_8094	1
HIST1H1E	ID_8093	1
STX6	ID_27435	1
STX6	ID_27434	1
STX6	ID_27436	1
STX6	ID_27433	1
LRFN2	ID_45642	1
LRFN2	ID_45641	1
LRFN2	ID_45639	1
LRFN2	ID_45640	1
TKT	ID_19234	1
TKT	ID_19236	1
TKT	ID_19235	1
TKT	ID_19233	1
Sep-06	ID_31899	1
Sep-06	ID_31902	1
Sep-06	ID_31900	1
Sep-06	ID_31901	1
ZNF25	ID_65366	1
ZNF25	ID_65367	1
ZNF25	ID_65368	1
ZNF25	ID_65365	1
RASAL2	ID_24902	1
RASAL2	ID_24901	1
RASAL2	ID_24903	1
RASAL2	ID_24904	1
RGS16	ID_16122	1
RGS16	ID_16123	1
RGS16	ID_16121	1
RGS16	ID_16124	1
COQ6	ID_37500	1
COQ6	ID_37501	1
COQ6	ID_37502	1
COQ6	ID_37499	1
AFMID	ID_58902	1
AFMID	ID_58901	1
AFMID	ID_58904	1
AFMID	ID_58903	1
GIN1	ID_40686	1
GIN1	ID_40683	1
GIN1	ID_40684	1
GIN1	ID_40685	1
DHX58	ID_48960	1
DHX58	ID_48961	1
DHX58	ID_48962	1
DHX58	ID_48959	1
MXD3	ID_52145	1
MXD3	ID_52146	1
MXD3	ID_52144	1
MXD3	ID_52143	1
TREX2	ID_30506	1
TREX2	ID_30503	1
TREX2	ID_30504	1
TREX2	ID_30505	1
SBK2	ID_74118	1
SBK2	ID_74121	1
SBK2	ID_74120	1
SBK2	ID_74119	1
OR52M1	ID_58203	1
OR52M1	ID_58204	1
OR52M1	ID_58202	1
OR52M1	ID_58201	1
ILKAP	ID_51459	1
ILKAP	ID_51462	1
ILKAP	ID_51461	1
ILKAP	ID_51460	1
ZNF2	ID_20454	1
ZNF2	ID_20453	1
ZNF2	ID_20455	1
ZNF2	ID_20456	1
C14orf28	ID_58477	1
C14orf28	ID_58479	1
C14orf28	ID_58480	1
C14orf28	ID_58478	1
C1S	ID_1971	1
C1S	ID_1970	1
C1S	ID_1969	1
C1S	ID_1972	1
LYZL6	ID_45135	1
LYZL6	ID_45138	1
LYZL6	ID_45136	1
LYZL6	ID_45137	1
DOLPP1	ID_45191	1
DOLPP1	ID_45192	1
DOLPP1	ID_45194	1
DOLPP1	ID_45193	1
ADCYAP1R1	ID_313	1
ADCYAP1R1	ID_316	1
ADCYAP1R1	ID_315	1
ADCYAP1R1	ID_314	1
RAD21L1	ID_73708	1
RAD21L1	ID_73709	1
RAD21L1	ID_73707	1
RAD21L1	ID_73706	1
controlguide288	ID_76729	1
CCP110	ID_25803	1
CCP110	ID_25802	1
CCP110	ID_25801	1
CCP110	ID_25804	1
PARPBP	ID_41311	1
PARPBP	ID_41314	1
PARPBP	ID_41312	1
PARPBP	ID_41313	1
SCAI	ID_68393	1
SCAI	ID_68395	1
SCAI	ID_68396	1
SCAI	ID_68394	1
ZCCHC17	ID_38984	1
ZCCHC17	ID_38986	1
ZCCHC17	ID_38985	1
ZCCHC17	ID_38983	1
FLRT2	ID_33552	1
FLRT2	ID_33553	1
FLRT2	ID_33551	1
FLRT2	ID_33554	1
SPHK1	ID_23271	1
SPHK1	ID_23270	1
SPHK1	ID_23269	1
SPHK1	ID_23272	1
COPG2	ID_35330	1
COPG2	ID_35327	1
COPG2	ID_35329	1
COPG2	ID_35328	1
RAMP1	ID_27572	1
RAMP1	ID_27569	1
RAMP1	ID_27570	1
RAMP1	ID_27571	1
DCTN2	ID_28428	1
DCTN2	ID_28426	1
DCTN2	ID_28427	1
DCTN2	ID_28425	1
GABRA1	ID_6739	1
GABRA1	ID_6738	1
GABRA1	ID_6737	1
GABRA1	ID_6740	1
LIN9	ID_68495	1
LIN9	ID_68493	1
LIN9	ID_68494	1
LIN9	ID_68496	1
RAB24	ID_39690	1
RAB24	ID_39689	1
RAB24	ID_39687	1
RAB24	ID_39688	1
RWDD2A	ID_56821	1
RWDD2A	ID_56824	1
RWDD2A	ID_56822	1
RWDD2A	ID_56823	1
IQSEC2	ID_31722	1
IQSEC2	ID_31719	1
IQSEC2	ID_31721	1
IQSEC2	ID_31720	1
ITGA5	ID_9762	1
ITGA5	ID_9761	1
ITGA5	ID_9764	1
ITGA5	ID_9763	1
TNFSF12	ID_22860	1
TNFSF12	ID_22857	1
TNFSF12	ID_22858	1
TNFSF12	ID_22859	1
CLEC4A	ID_37429	1
CLEC4A	ID_37427	1
CLEC4A	ID_37428	1
CLEC4A	ID_37430	1
NXF2B	ID_74644	1
NXF2B	ID_74643	1
NXF2B	ID_74642	1
NXF2B	ID_74645	1
ACOT1	ID_73652	1
ACOT1	ID_73650	1
ACOT1	ID_73651	1
ACOT1	ID_73653	1
HOMER2	ID_24885	1
HOMER2	ID_24887	1
HOMER2	ID_24886	1
HOMER2	ID_24888	1
Sep-02	ID_12409	1
Sep-02	ID_12411	1
Sep-02	ID_12412	1
Sep-02	ID_12410	1
controlguide914	ID_77355	1
SLC12A7	ID_28983	1
SLC12A7	ID_28984	1
SLC12A7	ID_28985	1
SLC12A7	ID_28986	1
PPM1D	ID_22087	1
PPM1D	ID_22086	1
PPM1D	ID_22085	1
PPM1D	ID_22088	1
SPDYA	ID_66102	1
SPDYA	ID_66103	1
SPDYA	ID_66101	1
SPDYA	ID_66104	1
CPNE1	ID_23358	1
CPNE1	ID_23360	1
CPNE1	ID_23359	1
CPNE1	ID_23357	1
CFAP57	ID_62175	1
CFAP57	ID_62174	1
CFAP57	ID_62173	1
CFAP57	ID_62176	1
CCDC39	ID_69029	1
CCDC39	ID_69031	1
CCDC39	ID_69032	1
CCDC39	ID_69030	1
GABPA	ID_6730	1
GABPA	ID_6732	1
GABPA	ID_6729	1
GABPA	ID_6731	1
MIDN	ID_55268	1
MIDN	ID_55270	1
MIDN	ID_55267	1
MIDN	ID_55269	1
ABCG2	ID_24812	1
ABCG2	ID_24811	1
ABCG2	ID_24810	1
ABCG2	ID_24809	1
NDUFB10	ID_12350	1
NDUFB10	ID_12351	1
NDUFB10	ID_12349	1
NDUFB10	ID_12352	1
CPSF1	ID_36722	1
CPSF1	ID_36719	1
CPSF1	ID_36720	1
CPSF1	ID_36721	1
URAD	ID_74112	1
URAD	ID_74113	1
URAD	ID_74110	1
URAD	ID_74111	1
ZXDA	ID_20916	1
ZXDA	ID_20913	1
ZXDA	ID_20914	1
ZXDA	ID_20915	1
CDC14A	ID_22308	1
CDC14A	ID_22307	1
CDC14A	ID_22306	1
CDC14A	ID_22305	1
CD58	ID_2721	1
CD58	ID_2724	1
CD58	ID_2722	1
CD58	ID_2723	1
controlguide663	ID_77104	1
KPNA3	ID_10277	1
KPNA3	ID_10278	1
KPNA3	ID_10279	1
KPNA3	ID_10280	1
HOXC13	ID_8745	1
HOXC13	ID_8748	1
HOXC13	ID_8747	1
HOXC13	ID_8746	1
ZNF812	ID_74965	1
ZNF812	ID_74964	1
ZNF812	ID_74966	1
ZNF812	ID_74967	1
KIAA0141	ID_26049	1
KIAA0141	ID_26052	1
KIAA0141	ID_26051	1
KIAA0141	ID_26050	1
OR51G2	ID_51529	1
OR51G2	ID_51530	1
OR51G2	ID_51527	1
OR51G2	ID_51528	1
SCLT1	ID_60054	1
SCLT1	ID_60056	1
SCLT1	ID_60053	1
SCLT1	ID_60055	1
controlguide854	ID_77295	1
AKIP1	ID_44363	1
AKIP1	ID_44365	1
AKIP1	ID_44364	1
AKIP1	ID_44366	1
controlguide732	ID_77173	1
SNAPC2	ID_17832	1
SNAPC2	ID_17829	1
SNAPC2	ID_17831	1
SNAPC2	ID_17830	1
RUFY1	ID_50974	1
RUFY1	ID_50973	1
RUFY1	ID_50971	1
RUFY1	ID_50972	1
UFD1L	ID_19932	1
UFD1L	ID_19929	1
UFD1L	ID_19930	1
UFD1L	ID_19931	1
CLIP1	ID_16665	1
CLIP1	ID_16666	1
CLIP1	ID_16668	1
CLIP1	ID_16667	1
STARD8	ID_25863	1
STARD8	ID_25864	1
STARD8	ID_25862	1
STARD8	ID_25861	1
BHMT2	ID_33514	1
BHMT2	ID_33513	1
BHMT2	ID_33511	1
BHMT2	ID_33512	1
PAGE2	ID_65127	1
PAGE2	ID_65125	1
PAGE2	ID_65126	1
PAGE2	ID_65128	1
ARL17B	ID_75872	1
ARL17B	ID_75873	1
ARL17B	ID_75871	1
ARL17B	ID_75870	1
EYA4	ID_5755	1
EYA4	ID_5756	1
EYA4	ID_5754	1
EYA4	ID_5753	1
GOLIM4	ID_36044	1
GOLIM4	ID_36046	1
GOLIM4	ID_36045	1
GOLIM4	ID_36043	1
MAP6D1	ID_50384	1
MAP6D1	ID_50383	1
MAP6D1	ID_50385	1
MAP6D1	ID_50386	1
HSPB11	ID_39274	1
HSPB11	ID_39272	1
HSPB11	ID_39273	1
HSPB11	ID_39271	1
DHX34	ID_25677	1
DHX34	ID_25680	1
DHX34	ID_25678	1
DHX34	ID_25679	1
BNIP2	ID_1826	1
BNIP2	ID_1827	1
BNIP2	ID_1825	1
BNIP2	ID_1828	1
CDK12	ID_39440	1
CDK12	ID_39439	1
CDK12	ID_39442	1
CDK12	ID_39441	1
ADAMTS15	ID_64211	1
ADAMTS15	ID_64210	1
ADAMTS15	ID_64209	1
ADAMTS15	ID_64212	1
INPP5A	ID_9632	1
INPP5A	ID_9629	1
INPP5A	ID_9631	1
INPP5A	ID_9630	1
ATAD3C	ID_65206	1
ATAD3C	ID_65208	1
ATAD3C	ID_65207	1
ATAD3C	ID_65205	1
LRIG2	ID_26220	1
LRIG2	ID_26218	1
LRIG2	ID_26219	1
LRIG2	ID_26217	1
FAM118B	ID_49375	1
FAM118B	ID_49378	1
FAM118B	ID_49377	1
FAM118B	ID_49376	1
C17orf78	ID_67638	1
C17orf78	ID_67639	1
C17orf78	ID_67637	1
C17orf78	ID_67640	1
PA2G4	ID_13222	1
PA2G4	ID_13221	1
PA2G4	ID_13224	1
PA2G4	ID_13223	1
XYLT2	ID_47452	1
XYLT2	ID_47454	1
XYLT2	ID_47451	1
XYLT2	ID_47453	1
NT5C3A	ID_38247	1
NT5C3A	ID_38250	1
NT5C3A	ID_38249	1
NT5C3A	ID_38248	1
DNAJC21	ID_60229	1
DNAJC21	ID_60231	1
DNAJC21	ID_60230	1
DNAJC21	ID_60232	1
IFT88	ID_21295	1
IFT88	ID_21296	1
IFT88	ID_21294	1
IFT88	ID_21293	1
SH3GLB1	ID_37801	1
SH3GLB1	ID_37799	1
SH3GLB1	ID_37800	1
SH3GLB1	ID_37802	1
HHAT	ID_43185	1
HHAT	ID_43186	1
HHAT	ID_43184	1
HHAT	ID_43183	1
CCDC89	ID_65609	1
CCDC89	ID_65612	1
CCDC89	ID_65611	1
CCDC89	ID_65610	1
CHMP1A	ID_13445	1
CHMP1A	ID_13447	1
CHMP1A	ID_13446	1
CHMP1A	ID_13448	1
CSAG3	ID_71529	1
CSAG3	ID_71531	1
CSAG3	ID_71532	1
CSAG3	ID_71530	1
RPL10L	ID_60978	1
RPL10L	ID_60979	1
RPL10L	ID_60980	1
RPL10L	ID_60977	1
SYCN	ID_69438	1
SYCN	ID_69440	1
SYCN	ID_69437	1
SYCN	ID_69439	1
IL12RB1	ID_9501	1
IL12RB1	ID_9503	1
IL12RB1	ID_9504	1
IL12RB1	ID_9502	1
NICN1	ID_53318	1
NICN1	ID_53317	1
NICN1	ID_53316	1
NICN1	ID_53315	1
EIF2A	ID_52697	1
EIF2A	ID_52696	1
EIF2A	ID_52695	1
EIF2A	ID_52698	1
NPIPA2	ID_73719	1
NPIPA2	ID_73721	1
NPIPA2	ID_73718	1
NPIPA2	ID_73720	1
controlguide220	ID_76661	1
MFSD8	ID_66773	1
MFSD8	ID_66775	1
MFSD8	ID_66774	1
MFSD8	ID_66776	1
IGFBP4	ID_9324	1
IGFBP4	ID_9321	1
IGFBP4	ID_9323	1
IGFBP4	ID_9322	1
C12orf71	ID_74801	1
C12orf71	ID_74799	1
C12orf71	ID_74800	1
C12orf71	ID_74798	1
TMEM234	ID_43873	1
TMEM234	ID_43872	1
TMEM234	ID_43871	1
TMEM234	ID_43874	1
CCND3	ID_2494	1
CCND3	ID_2496	1
CCND3	ID_2493	1
CCND3	ID_2495	1
DNASE2	ID_4916	1
DNASE2	ID_4914	1
DNASE2	ID_4913	1
DNASE2	ID_4915	1
controlguide314	ID_76755	1
DDR2	ID_12914	1
DDR2	ID_12915	1
DDR2	ID_12916	1
DDR2	ID_12913	1
C9orf9	ID_30087	1
C9orf9	ID_30089	1
C9orf9	ID_30090	1
C9orf9	ID_30088	1
NEIL2	ID_66253	1
NEIL2	ID_66254	1
NEIL2	ID_66256	1
NEIL2	ID_66255	1
FUT1	ID_6644	1
FUT1	ID_6641	1
FUT1	ID_6642	1
FUT1	ID_6643	1
controlguide48	ID_76489	1
ENG	ID_5585	1
ENG	ID_5586	1
ENG	ID_5587	1
ENG	ID_5588	1
KRT6A	ID_10328	1
KRT6A	ID_10325	1
KRT6A	ID_10327	1
KRT6A	ID_10326	1
HIST1H2BN	ID_21661	1
HIST1H2BN	ID_21662	1
HIST1H2BN	ID_21663	1
HIST1H2BN	ID_21664	1
NCKAP1	ID_29168	1
NCKAP1	ID_29170	1
NCKAP1	ID_29167	1
NCKAP1	ID_29169	1
controlguide716	ID_77157	1
controlguide679	ID_77120	1
ANKRD55	ID_49743	1
ANKRD55	ID_49744	1
ANKRD55	ID_49746	1
ANKRD55	ID_49745	1
OR4X2	ID_58196	1
OR4X2	ID_58193	1
OR4X2	ID_58194	1
OR4X2	ID_58195	1
TSC1	ID_19632	1
TSC1	ID_19629	1
TSC1	ID_19630	1
TSC1	ID_19631	1
FFAR3	ID_7628	1
FFAR3	ID_7626	1
FFAR3	ID_7625	1
FFAR3	ID_7627	1
controlguide487	ID_76928	1
HIST1H2BD	ID_8123	1
HIST1H2BD	ID_8122	1
HIST1H2BD	ID_8124	1
HIST1H2BD	ID_8121	1
MSL3	ID_29615	1
MSL3	ID_29618	1
MSL3	ID_29616	1
MSL3	ID_29617	1
PPP2R5C	ID_14652	1
PPP2R5C	ID_14649	1
PPP2R5C	ID_14650	1
PPP2R5C	ID_14651	1
OR10G8	ID_65412	1
OR10G8	ID_65409	1
OR10G8	ID_65410	1
OR10G8	ID_65411	1
controlguide58	ID_76499	1
UCN	ID_19916	1
UCN	ID_19914	1
UCN	ID_19913	1
UCN	ID_19915	1
PTGDR2	ID_30600	1
PTGDR2	ID_30602	1
PTGDR2	ID_30599	1
PTGDR2	ID_30601	1
KBTBD6	ID_55226	1
KBTBD6	ID_55223	1
KBTBD6	ID_55224	1
KBTBD6	ID_55225	1
CTSD	ID_4241	1
CTSD	ID_4242	1
CTSD	ID_4243	1
CTSD	ID_4244	1
SCN11A	ID_30692	1
SCN11A	ID_30693	1
SCN11A	ID_30691	1
SCN11A	ID_30694	1
CDK19	ID_31723	1
CDK19	ID_31726	1
CDK19	ID_31724	1
CDK19	ID_31725	1
SIGLEC9	ID_35762	1
SIGLEC9	ID_35761	1
SIGLEC9	ID_35760	1
SIGLEC9	ID_35759	1
SOCS5	ID_25505	1
SOCS5	ID_25508	1
SOCS5	ID_25507	1
SOCS5	ID_25506	1
MMRN1	ID_31215	1
MMRN1	ID_31218	1
MMRN1	ID_31217	1
MMRN1	ID_31216	1
HLA-DRB1	ID_8439	1
HLA-DRB1	ID_8438	1
HLA-DRB1	ID_8437	1
HLA-DRB1	ID_8440	1
LEAP2	ID_57836	1
LEAP2	ID_57833	1
LEAP2	ID_57835	1
LEAP2	ID_57834	1
C19orf54	ID_67746	1
C19orf54	ID_67748	1
C19orf54	ID_67747	1
C19orf54	ID_67745	1
GNA14	ID_25416	1
GNA14	ID_25414	1
GNA14	ID_25413	1
GNA14	ID_25415	1
FOXA1	ID_8543	1
FOXA1	ID_8541	1
FOXA1	ID_8544	1
FOXA1	ID_8542	1
SLC35B3	ID_37486	1
SLC35B3	ID_37483	1
SLC35B3	ID_37485	1
SLC35B3	ID_37484	1
HTATSF1	ID_36055	1
HTATSF1	ID_36056	1
HTATSF1	ID_36058	1
HTATSF1	ID_36057	1
PCDHA2	ID_44048	1
PCDHA2	ID_44050	1
PCDHA2	ID_44047	1
PCDHA2	ID_44049	1
ATP5L	ID_28739	1
ATP5L	ID_28740	1
ATP5L	ID_28738	1
ATP5L	ID_28737	1
ANTXR1	ID_53042	1
ANTXR1	ID_53040	1
ANTXR1	ID_53039	1
ANTXR1	ID_53041	1
TFIP11	ID_33615	1
TFIP11	ID_33616	1
TFIP11	ID_33618	1
TFIP11	ID_33617	1
VAMP1	ID_18541	1
VAMP1	ID_18544	1
VAMP1	ID_18542	1
VAMP1	ID_18543	1
WASL	ID_23519	1
WASL	ID_23520	1
WASL	ID_23517	1
WASL	ID_23518	1
NKAIN1	ID_49281	1
NKAIN1	ID_49282	1
NKAIN1	ID_49280	1
NKAIN1	ID_49279	1
CBS	ID_2451	1
CBS	ID_2449	1
CBS	ID_2452	1
CBS	ID_2450	1
controlguide80	ID_76521	1
DRG1	ID_12403	1
DRG1	ID_12404	1
DRG1	ID_12402	1
DRG1	ID_12401	1
IRS1	ID_9725	1
IRS1	ID_9728	1
IRS1	ID_9726	1
IRS1	ID_9727	1
TCTN3	ID_34611	1
TCTN3	ID_34613	1
TCTN3	ID_34612	1
TCTN3	ID_34614	1
controlguide755	ID_77196	1
PLCE1	ID_38108	1
PLCE1	ID_38107	1
PLCE1	ID_38110	1
PLCE1	ID_38109	1
S100A1	ID_16712	1
S100A1	ID_16711	1
S100A1	ID_16709	1
S100A1	ID_16710	1
TAF10	ID_18668	1
TAF10	ID_18665	1
TAF10	ID_18667	1
TAF10	ID_18666	1
TIMP4	ID_19215	1
TIMP4	ID_19216	1
TIMP4	ID_19214	1
TIMP4	ID_19213	1
PRSS37	ID_60414	1
PRSS37	ID_60413	1
PRSS37	ID_60416	1
PRSS37	ID_60415	1
TDRD5	ID_63696	1
TDRD5	ID_63693	1
TDRD5	ID_63695	1
TDRD5	ID_63694	1
PDE2A	ID_13501	1
PDE2A	ID_13503	1
PDE2A	ID_13502	1
PDE2A	ID_13504	1
WASF2	ID_27217	1
WASF2	ID_27219	1
WASF2	ID_27220	1
WASF2	ID_27218	1
ZC3H14	ID_50245	1
ZC3H14	ID_50244	1
ZC3H14	ID_50243	1
ZC3H14	ID_50246	1
C1orf115	ID_49875	1
C1orf115	ID_49878	1
C1orf115	ID_49876	1
C1orf115	ID_49877	1
TMEM255A	ID_41357	1
TMEM255A	ID_41358	1
TMEM255A	ID_41355	1
TMEM255A	ID_41356	1
controlguide77	ID_76518	1
KIFAP3	ID_31235	1
KIFAP3	ID_31238	1
KIFAP3	ID_31237	1
KIFAP3	ID_31236	1
ANKDD1B	ID_74785	1
ANKDD1B	ID_74782	1
ANKDD1B	ID_74784	1
ANKDD1B	ID_74783	1
CMTM6	ID_40994	1
CMTM6	ID_40991	1
CMTM6	ID_40992	1
CMTM6	ID_40993	1
XRCC3	ID_20370	1
XRCC3	ID_20369	1
XRCC3	ID_20371	1
XRCC3	ID_20372	1
controlguide576	ID_77017	1
LOC100129697	ID_75232	1
LOC100129697	ID_75233	1
LOC100129697	ID_75235	1
LOC100129697	ID_75234	1
PFKFB1	ID_13739	1
PFKFB1	ID_13737	1
PFKFB1	ID_13738	1
PFKFB1	ID_13740	1
DNAJC8	ID_30919	1
DNAJC8	ID_30922	1
DNAJC8	ID_30921	1
DNAJC8	ID_30920	1
ZNF254	ID_25136	1
ZNF254	ID_25134	1
ZNF254	ID_25135	1
ZNF254	ID_25133	1
CNTN5	ID_39710	1
CNTN5	ID_39709	1
CNTN5	ID_39707	1
CNTN5	ID_39708	1
TTBK1	ID_53884	1
TTBK1	ID_53886	1
TTBK1	ID_53883	1
TTBK1	ID_53885	1
TRIM29	ID_33424	1
TRIM29	ID_33426	1
TRIM29	ID_33423	1
TRIM29	ID_33425	1
ZC3H13	ID_31702	1
ZC3H13	ID_31700	1
ZC3H13	ID_31699	1
ZC3H13	ID_31701	1
MKNK1	ID_22356	1
MKNK1	ID_22354	1
MKNK1	ID_22355	1
MKNK1	ID_22353	1
CTAGE1	ID_47894	1
CTAGE1	ID_47892	1
CTAGE1	ID_47893	1
CTAGE1	ID_47891	1
MRRF	ID_56244	1
MRRF	ID_56243	1
MRRF	ID_56241	1
MRRF	ID_56242	1
PHF6	ID_53385	1
PHF6	ID_53383	1
PHF6	ID_53384	1
PHF6	ID_53386	1
ARNTL	ID_1180	1
ARNTL	ID_1179	1
ARNTL	ID_1178	1
ARNTL	ID_1177	1
UBE2H	ID_19868	1
UBE2H	ID_19867	1
UBE2H	ID_19866	1
UBE2H	ID_19865	1
KIAA0430	ID_25535	1
KIAA0430	ID_25536	1
KIAA0430	ID_25533	1
KIAA0430	ID_25534	1
SYT3	ID_53244	1
SYT3	ID_53243	1
SYT3	ID_53246	1
SYT3	ID_53245	1
KIF19	ID_58786	1
KIF19	ID_58788	1
KIF19	ID_58785	1
KIF19	ID_58787	1
POLR3F	ID_28698	1
POLR3F	ID_28699	1
POLR3F	ID_28700	1
POLR3F	ID_28697	1
SIRPD	ID_59585	1
SIRPD	ID_59587	1
SIRPD	ID_59586	1
SIRPD	ID_59588	1
GPR162	ID_35842	1
GPR162	ID_35840	1
GPR162	ID_35839	1
GPR162	ID_35841	1
VRTN	ID_42038	1
VRTN	ID_42035	1
VRTN	ID_42037	1
VRTN	ID_42036	1
MTMR11	ID_29491	1
MTMR11	ID_29493	1
MTMR11	ID_29492	1
MTMR11	ID_29494	1
UQCRB	ID_20018	1
UQCRB	ID_20020	1
UQCRB	ID_20019	1
UQCRB	ID_20017	1
TP53INP1	ID_56751	1
TP53INP1	ID_56752	1
TP53INP1	ID_56750	1
TP53INP1	ID_56749	1
C10orf76	ID_49341	1
C10orf76	ID_49339	1
C10orf76	ID_49342	1
C10orf76	ID_49340	1
LOC100129924	ID_75245	1
LOC100129924	ID_75247	1
LOC100129924	ID_75244	1
LOC100129924	ID_75246	1
P2RX1	ID_13176	1
P2RX1	ID_13175	1
P2RX1	ID_13174	1
P2RX1	ID_13173	1
CST5	ID_4138	1
CST5	ID_4137	1
CST5	ID_4139	1
CST5	ID_4140	1
TRIM44	ID_40529	1
TRIM44	ID_40528	1
TRIM44	ID_40530	1
TRIM44	ID_40527	1
NEMF	ID_24024	1
NEMF	ID_24022	1
NEMF	ID_24021	1
NEMF	ID_24023	1
CREM	ID_3879	1
CREM	ID_3880	1
CREM	ID_3878	1
CREM	ID_3877	1
FAM184A	ID_49451	1
FAM184A	ID_49452	1
FAM184A	ID_49454	1
FAM184A	ID_49453	1
controlguide656	ID_77097	1
PLIN3	ID_27427	1
PLIN3	ID_27428	1
PLIN3	ID_27425	1
PLIN3	ID_27426	1
HELQ	ID_57019	1
HELQ	ID_57020	1
HELQ	ID_57017	1
HELQ	ID_57018	1
IL18	ID_9544	1
IL18	ID_9541	1
IL18	ID_9543	1
IL18	ID_9542	1
MAGEA1	ID_10998	1
MAGEA1	ID_10999	1
MAGEA1	ID_10997	1
MAGEA1	ID_11000	1
PCDH11X	ID_36027	1
PCDH11X	ID_36029	1
PCDH11X	ID_36030	1
PCDH11X	ID_36028	1
CD63	ID_2729	1
CD63	ID_2732	1
