Name,Smiles,Unaligned Pharm. Score,CNNaffinity,CNNaffinity_variance,rmsd,Binding Affinity Score,CNNscore,CNN_VS,Pharm. Score,minimizedAffinity
ZINC02915471,O(c1c(OC)cc(cc1)C4n2nnnc2NC(c3ccc(cc3)CC)C4)CC,-1.0,7.079497,0.31104773,0.9361325,-12.52,0.8951818,6.3374367,46.7,-8.23888
ZINC15866443,O(c1c(OC)ccc(c1)C4n2nnnc2NC(c3ccc(cc3)C)C4)C,-1.0,6.8478727,0.41976446,0.936133,-9.71,0.8931437,6.1161346,46.7,-8.52091
ZINC01114989,Clc1ccc(cc1)C5Nc2n(nc(n2)N)C(c4ccc(OCc3ccccc3)cc4)C5,-1.0,6.9546003,0.095614,0.93643683,-16.93,0.83828765,5.8299556,46.69,-9.81742
ZINC05000444,O=N(O)c1c(nc(nc1)NCCCOCC)NCCCOCC,55.82,6.457128,0.053001236,1.0636563,-17.94,0.9627984,6.2169127,46.69,-6.31618
ZINC05005452,On1n(nc(N(=O)O)c1NCc2ccc(cc2)C)c3ccc(OC)cc3,66.34,5.938018,0.66471267,0.9124299,-25.83,0.47275403,2.807222,46.68,-8.44524
ZINC89932846,o1c(nnc1C(N2CC(C(O)C)CCC2)C)c3ccc(N(=O)O)cc3,-1.0,5.9439993,0.37787622,1.1765686,0.92,0.7400593,4.398912,46.68,-8.4178
ZINC72283246,o1c(c(cc1)C(=O)Nc2n[nH]c(n2)c3cc(OC)c(OC)cc3)C,-1.0,5.772824,0.3402097,0.98462874,-17.24,0.64433867,3.7196536,46.68,-7.298
ZINC02914358,Brc1cc(ccc1)C4Nc2n(nnn2)C(c3cc(OC)c(OC)cc3)C4,-1.0,6.953491,0.4070382,0.9362116,-11.19,0.85433584,5.9406166,46.66,-8.61303
ZINC08133151,s3c(SCc1nc(nc(n1)N)Nc2ccc(F)cc2)nnc3NC4CC4,-1.0,7.213332,0.12660812,1.1028695,-2.88,0.9349101,6.7438173,46.66,-7.85009
ZINC05702505,s1c(nc(c1C(=O)OCc2nc(nc(n2)N)Nc3ccccc3)C)C,-1.0,6.717696,0.14744398,1.044855,-7.17,0.92822236,6.2355156,46.65,-7.21175
ZINC36652499,s1nnc(c1C(=O)Nc2oc(nn2)c4cc3OCOc3cc4)C,-1.0,5.7508965,0.3080354,0.9494254,8.12,0.6846346,3.9372628,46.65,-7.84742
ZINC08872703,O=N(O)c4ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=C(c3ccc(N(=O)O)cc3)C)cc4,-1.0,7.249153,0.1305056,1.1914519,-3.88,0.42274767,3.0645626,46.64,-9.52111
ZINC36694074,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2c(oc(c2)C)C)cc3)C,-1.0,5.8749466,0.09943295,1.0384614,2.0,0.65010935,3.8193576,46.64,-8.00596
ZINC00719077,ClC(F)(F)Oc2ccc(Nc1nc(OCC(F)(F)F)nc(n1)NC(CC)C)cc2,-1.0,5.5956674,0.59947336,0.8492961,-24.55,0.19683523,1.1014245,46.62,-7.20671
ZINC12303407,O(c4ccc(c1nc(nnc1)NCC(N2CCCCC2)c3ccccc3)cc4)C,-1.0,7.162336,0.12861967,1.041601,-16.78,0.9799615,7.0188136,46.61,-8.5634
ZINC12468349,O(c3ccc(c1nc(nnc1)NCCCN2C(CO)CCCC2)cc3)C,56.01,6.3597636,0.110563,1.104306,-10.31,0.9349463,5.9460373,46.61,-7.45695
ZINC05000444,O=N(O)c1c(nc(nc1)NCCCOCC)NCCCOCC,56.04,6.536954,0.06241299,1.0145562,-14.88,0.9171153,5.99514,46.61,-6.48317
ZINC13097409,O(c1ccc(cc1)C4n2ncnc2NC(c3ccccc3)C4)Cc5ccc(cc5)C(=O)OC,66.32,6.7363358,0.13794725,0.9362977,-23.55,0.8286658,5.582171,46.6,-9.01854
ZINC13097409,O(c1ccc(cc1)C4n2ncnc2NC(c3ccccc3)C4)Cc5ccc(cc5)C(=O)OC,-1.0,6.74302,0.2800892,0.93629754,-25.7,0.74483293,5.0224233,46.6,-8.32807
ZINC13097409,O(c1ccc(cc1)C4n2ncnc2NC(c3ccccc3)C4)Cc5ccc(cc5)C(=O)OC,66.32,6.6289597,0.16425149,0.93629754,-28.89,0.7755395,5.1410203,46.6,-10.04242
ZINC32541109,O(c3cc(OC)cc(c1nc(nc(n1)N)Nc2ccc(cc2)C)c3)C,45.37,6.6516848,0.25026482,1.1007576,-14.22,0.86878747,5.7789,46.6,-9.02593
ZINC94728568,O1c3c(OCC1)ccc(c2nc(nc(c2)C)NCCC)c3,-1.0,6.240636,0.14825419,0.9716443,-26.68,0.95136225,5.937105,46.59,-8.28384
ZINC02626403,Clc1ccc(cc1)C4Nc2n(nnn2)C(c3ccc(cc3)C(=O)OC)C=4C#N,-1.0,6.3301783,0.29835087,1.0905628,-7.37,0.5217132,3.3025374,46.56,-1.65559
ZINC03618552,O=N(O)c3ccc(OCc1nc(nc(n1)N)Nc2c(cccc2)CC)cc3,-1.0,6.3393784,0.19164959,1.1170119,-12.25,0.3677452,2.331276,46.54,-8.73522
ZINC09570352,O(c3ccc(n1nnnc1CNC(=O)C2CCCCC2)cc3)C,65.1,6.336432,0.1017892,1.2920022,0.74,0.63692266,4.035817,46.54,-8.35176
ZINC02899899,Clc3c(c(NC1SC(C(=O)N=1)=Cc2ccc(cc2)C(=O)O)ccc3)C,-1.0,6.331852,0.064054884,0.94983816,-16.12,0.7650883,4.844426,46.53,-8.5949
ZINC02899899,Clc3c(c(NC1SC(C(=O)N=1)=Cc2ccc(cc2)C(=O)O)ccc3)C,-1.0,6.2279196,0.050123326,1.1020241,-14.41,0.77453786,4.8237596,46.53,-8.34798
ZINC09361324,S(c1n(nnn1)C)Cc2nc(nc(n2)N)Nc3ccc(OC)cc3,-1.0,6.929119,0.08902436,1.1270462,4.23,0.96614724,6.6945496,46.53,-7.95099
ZINC00222716,s1c(ccc1)C4Nc2n(nnn2)C(c3c(OC)cc(OC)cc3)C4,-1.0,6.69361,0.22676441,0.9526122,-17.38,0.91301054,6.1113367,46.52,-8.19075
ZINC32646403,On1n(nc(N(=O)O)c1Nc2ccc(OC)cc2)c3ccc(OC)cc3,66.48,5.95257,0.6227721,0.8045857,-15.93,0.526633,3.13482,46.51,-8.67836
ZINC08410895,S2C(Nc1c(ccc(c1)C)C)=NC(=O)C2=Cc3ccc(cc3)C(=O)O,-1.0,6.2874403,0.08547513,1.1011711,-9.65,0.80949235,5.089635,46.51,-8.74482
ZINC01573468,o1c(nnc1c3cc2OCOc2cc3)Nc4ccc(OC)cc4,55.97,5.966429,0.19879505,0.987335,-18.15,0.87698334,5.232459,46.51,-8.00485
ZINC13097509,Fc1ccc(cc1)C6Nc2n(ncn2)C(c3c(nn(c3)c4ccccc4)c5cc(OC)c(OC)cc5)C=6,-1.0,5.8496428,0.371389,0.85908127,-25.37,0.17287712,1.0112693,46.5,-4.01028
ZINC71814136,S(C(c1nc(nc(n1)N)Nc2ccccc2)C)C(C(=O)Nc3c(cccc3C)C)C,-1.0,6.918521,0.21759288,1.0043632,-27.32,0.7762957,5.370818,46.49,-7.53957
ZINC71260593,s1c3n(nc1c2cc(c(N(=O)O)cc2)C)c(nn3)CN4CCCCCC4,36.73,6.5296106,0.21006119,1.1984242,-16.97,0.8677708,5.6662054,46.49,-8.62818
ZINC71260593,s1c3n(nc1c2cc(c(N(=O)O)cc2)C)c(nn3)CN4CCCCCC4,-1.0,6.523678,0.208711,1.2541727,-11.63,0.8671397,5.65694,46.49,-8.61593
ZINC94728742,s2c(c1nc(ncc1F)NCC)ccc2C#N,85.88,6.3741627,0.061069988,0.97081184,-21.56,0.9719953,6.1956563,46.48,-6.88523
ZINC06901587,O=C(c3cc2n1c(nnc1)c(nc2cc3)NCC4N(CCC4)CC)c5ccccc5,-1.0,7.2003775,0.078536,1.0466601,-20.51,0.95125926,6.849426,46.47,-8.55549
ZINC94729065,O(c2ccc(c1nc(ncc1)NCCC)cc2)CCC,75.68,6.196111,0.04077957,1.0257748,-14.98,0.93300694,5.781015,46.46,-7.05577
ZINC00635365,S(=O)(=O)(c2nc(oc2NCc1ccccc1)c3ccc(OC)cc3)c4ccccc4,-1.0,6.2345963,0.20577319,0.9418418,-20.76,0.46398953,2.8927875,46.45,-8.2754
ZINC03187087,S(=O)(=O)(c4nc3c(=O)c(c1n(c(=O)c2c([nH]1)cccc2)c3cn4)C#N)C,-1.0,6.9207115,0.114041254,0.8596823,-4.35,0.9579439,6.6296535,46.45,-9.1971
ZINC81529153,S(=O)(=O)(C3C(N(Cc1oc(cn1)c2ccc(OC)cc2)C)CCC3)C,-1.0,5.611093,0.17567548,1.0095764,-13.06,0.43907273,2.463678,46.44,-7.25834
ZINC15281032,o1c(=O)cc(c4c1cc(OCc2nc(nc(n2)N)Nc3c(cccc3)CC)cc4)C,-1.0,7.256041,0.22823569,1.1519222,-6.22,0.8216366,5.961829,46.42,-9.54115
ZINC23657153,o1c(=O)ccc4c1cc(OCc2nc(nc(n2)N)Nc3c(cccc3)CC)cc4,-1.0,7.351121,0.11446442,1.1522363,-7.21,0.96178085,7.0701675,46.42,-9.24274
ZINC12220204,s4cc(c1c(nc(nc1)NC2CCN(C(C)C)CC2)c3c(OC)nc(OC)nc3)cc4,-1.0,7.2593546,0.09406744,1.215082,-24.19,0.78642714,5.7089534,46.41,-6.8232
ZINC12252680,s3cc(c1c(nc(nc1)NCCCN(C)C)c2c(OC)nc(OC)nc2)cc3,-1.0,7.0548453,0.20120127,1.1161382,-10.98,0.7836417,5.528471,46.41,-6.48761
ZINC73691185,O(c1nc(nc(c1)C)Nc2cc(c(cc2)C)C)Cc4cc3OCOc3cc4,-1.0,6.906925,0.1550437,1.0717288,-24.13,0.87369657,6.034557,46.41,-8.61472
ZINC12327591,s3cc(c1c(nc(nc1)NCC=C)c2c(OC)nc(OC)nc2)cc3,-1.0,6.4665003,0.07996617,1.0006411,-12.5,0.7013917,4.5355496,46.41,-5.81786
ZINC13498574,O=c1[nH]c4c(cc1CN(C(c2n(nnn2)Cc3ccc(OC)cc3)C(C)C)CCCO)ccc(c4)C,-1.0,6.1654716,2.3222158,0.89666814,-6.62,0.37040973,2.2837505,46.4,7.06388
ZINC04828692,Fc1ccc(cc1)C(=O)n2nc(nc2NCc3occc3)c4ccc(OC)cc4,56.21,7.113225,0.048974205,1.0289608,-24.67,0.88452125,6.2917986,46.4,-8.29475
ZINC20796863,O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2CC(CC3=O)C)cc4)C,-1.0,6.8827314,0.25000066,1.0450675,-13.69,0.80216235,5.521068,46.4,-10.08562
ZINC20796863,O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2CC(CC3=O)C)cc4)C,-1.0,7.0329247,0.27696556,0.8932371,-12.97,0.7512493,5.2834797,46.4,-10.65216
ZINC78790702,O3C(C(NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)C)CCC3,75.65,5.9670033,0.12474842,1.0872377,-3.63,0.581131,3.4676106,46.4,-6.74046
ZINC78789893,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NC(COC)C,75.65,6.0334663,0.07687763,1.0877702,-3.92,0.9329809,5.629109,46.39,-7.8213
ZINC10720399,Clc1n(c2c(=O)n(c(=O)n(c2n1)C)C)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,6.188689,0.38660657,1.1894158,-14.37,0.22246802,1.3767854,46.38,-8.56882
ZINC10720399,Clc1n(c2c(=O)n(c(=O)n(c2n1)C)C)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,6.0668464,0.65355104,1.0252433,-12.55,0.21165662,1.2840881,46.38,-8.38582
ZINC20796966,O(c4ccc(n2nc(Nc1c(c(ccc1)C)C)c3c2CC(CC3=O)C)cc4)C,-1.0,7.0411844,0.26674017,0.99473226,-22.62,0.7616543,5.3629484,46.37,-10.62789
ZINC20796966,O(c4ccc(n2nc(Nc1c(c(ccc1)C)C)c3c2CC(CC3=O)C)cc4)C,-1.0,6.9213295,0.26288852,0.90463513,-22.38,0.80194944,5.550556,46.37,-9.70505
ZINC20796966,O(c4ccc(n2nc(Nc1c(c(ccc1)C)C)c3c2CC(CC3=O)C)cc4)C,-1.0,6.9341645,0.269615,1.0852029,-22.73,0.8025507,5.565018,46.37,-10.07741
ZINC89826406,S(Cc1nc(nc(n1)N)Nc2ccc(F)cc2)CC(O)c3ccccc3,-1.0,6.66458,0.07892282,1.0637997,-5.66,0.92458886,6.1619964,46.36,-8.49295
ZINC89826406,S(Cc1nc(nc(n1)N)Nc2ccc(F)cc2)CC(O)c3ccccc3,-1.0,6.816718,0.06850679,0.96017736,-1.34,0.9314026,6.349109,46.36,-8.57764
ZINC65148375,Fc4cc(Nc1nc(ccn1)C3CN(C(=O)C2CCCC2)CCC3)ccc4,66.13,6.59236,0.0885836,0.93166995,-26.0,0.4566557,3.010439,46.36,-8.13805
ZINC65148431,Fc3cc(Nc1nc(ccn1)C2CN(C(=O)CC)CCC2)ccc3,66.13,6.509242,0.080815285,0.9317921,-24.25,0.6610278,4.3027897,46.36,-8.43145
ZINC23505122,o2c(=Nc1ccc(OC)cc1)c(cc3c2ccc(N(=O)O)c3)C(=O)Nc4cc(OC)ccc4,-1.0,6.6491446,0.22534549,0.9865482,-20.31,0.48001793,3.1917086,46.35,-8.08765
ZINC05372905,S2C(Nc1c(cccc1)CC)=NC(=O)C2=Cc3ccc(cc3)C(=O)O,-1.0,6.2374725,0.06424719,1.1015519,-13.12,0.8576246,5.34941,46.33,-8.08226
ZINC17180945,s4c(SCc1nc(nc(n1)N)Nc2cc3c(cc2)cccc3)nnc4C,-1.0,7.3039117,0.04029141,1.1034663,-14.58,0.96827525,7.072197,46.32,-7.95237
ZINC13681107,S=c1[nH]c(=O)c3c([nH]1)nc2n(nc(c2c3c4ccc(NC(=O)C)cc4)C)c5ccccc5,-1.0,7.1188164,0.10052776,0.8444439,-10.02,0.7735172,5.506527,46.31,-8.16138
ZINC12456270,O(c3ccc(c1nc(nnc1)NCCN2C(CO)CCCC2)cc3)C,55.79,6.558449,0.17342891,1.07393,-3.56,0.95777124,6.2814937,46.3,-7.69226
ZINC53835118,O=N(O)c1nn(cn1)Cc2nc(nc(n2)N)Nc3c(cccc3)C,66.2,6.787355,0.3218345,0.81366843,-7.38,0.90044636,6.111649,46.3,-8.453
ZINC72158941,Fc3c(c2c1c([nH]cc1)nc(NCCN(C)C)c2)ccc(O)c3,86.23,6.9248724,0.08192492,0.92118055,-20.09,0.99290645,6.8757505,46.3,-9.15958
ZINC36694004,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2c(ccc(c2)C)C)cc3)CC,76.1,6.473375,0.05726204,1.0295224,-8.79,0.7925005,5.1301527,46.28,-8.10725
ZINC02371436,O(c1c(OC)ccc(c1)C4n2nc(nc2NC(c3ccccc3)C4)N)C,-1.0,6.840472,0.18465939,0.936525,-11.76,0.9742691,6.6644607,46.28,-8.60135
ZINC05012853,O=N(O)c3ccc(Nc1[nH]c(=O)nc(n1)Nc2cc(c(cc2)C)C)cc3,66.49,6.7638803,0.25922993,0.79104125,-0.86,0.9212154,6.230991,46.28,-8.25735
ZINC15670802,S(c2nn(c1nc(OC)nc(n1)NCC)cn2)CC(=O)N,65.75,6.6804543,0.28255984,0.98420864,3.64,0.8554466,5.7147717,46.28,-7.64689
ZINC02915995,O(c1ccc(cc1)C4Nc2n(nnn2)C(c3cc(OC)c(OC)c(OC)c3)C4)CC,56.07,7.2352433,0.398318,0.9353884,-8.97,0.9273629,6.7096963,46.27,-8.12294
ZINC13131230,O(c1ccc(cc1)C4Nc2n(nc(n2)N)C(c3cc(OC)c(OC)cc3)C4)CC,66.31,7.058362,0.14373906,0.9354381,-9.32,0.9669021,6.8247447,46.27,-8.46049
ZINC36680447,o1c(nnc1c2cc(OCC)c(OCC)cc2)NC(=O)c3n(ncc3C)C,-1.0,6.3147445,0.14916538,0.9829759,-17.01,0.7063733,4.4605665,46.27,-7.31688
ZINC65148347,Fc4cc(Nc1nc(ccn1)C3CN(C(=O)c2cocc2)CCC3)ccc4,-1.0,6.731641,0.07999705,1.10399,-13.84,0.6924479,4.6613107,46.27,-8.08256
ZINC72363537,O=C(N3CC(c2nc(nc(Nc1ncccn1)c2)C)CCC3)C(C)C,76.51,6.469888,0.20817955,1.1344765,-12.47,0.5056424,3.2714498,46.27,-7.31122
ZINC38746725,Brc1cc(c(Cl)cc1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)C(C)C)cc3,-1.0,6.301452,0.15803853,0.9366563,-13.48,0.5658237,3.5655107,46.26,-7.16041
ZINC09813824,Clc1c(ccc(Cl)c1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)C(C)C)cc3,-1.0,6.2365303,0.14139767,0.93665975,-11.42,0.5761661,3.5932772,46.26,-7.43799
ZINC09813937,Clc1c(cc(Cl)cc1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)C(C)C)cc3,-1.0,6.21227,0.17461812,0.9366565,-12.87,0.5964303,3.705186,46.26,-8.07542
ZINC02496457,FC(F)(F)c2nc(nc(c1ccc(OC)cc1)c2)NCc3ccc(OC)cc3,66.11,6.826761,0.10704527,0.95311046,-26.8,0.8358093,5.70587,46.26,-8.59359
ZINC10701938,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)Cc3c(ccc(c3)C)C,75.47,6.1786737,0.18680154,0.9957125,-14.15,0.8207856,5.0713663,46.26,-7.9326
ZINC10701938,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)Cc3c(ccc(c3)C)C,65.8,6.118049,0.13222708,1.0300193,-11.36,0.72944593,4.462786,46.26,-7.59843
ZINC91065672,S(Cc1cc(ncc1)NCc2c(cccc2C)C)CCO,-1.0,5.7812753,0.13701162,0.960698,-20.26,0.71889555,4.156133,46.26,-8.05655
ZINC38746757,S(=O)(=O)(c5ccc(c1oc(nn1)NC(=O)C3c4c(Oc2c3cccc2)cccc4)cc5)C(C)C,-1.0,6.3607802,0.14077225,0.9709382,-12.02,0.31670773,2.0145082,46.25,-8.36156
ZINC36694053,S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc3ccc(c2ccccc2)cc3)cc4)CC,85.81,6.3123355,0.16352922,0.99103856,-8.46,0.65351033,4.1251764,46.25,-8.16511
ZINC36694018,S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc2cc3c(cc2)cccc3)cc4)CC,85.83,6.274827,0.116737105,0.9914698,-13.11,0.6841989,4.29323,46.25,-7.82935
ZINC00803137,Clc1c(Cl)ccc(c1)C4Nc2n(nc(n2)N)C(c3cc(OC)c(OC)cc3)C4,-1.0,7.1310797,0.14530604,0.93645936,-14.68,0.91881925,6.552173,46.25,-8.93661
ZINC13942967,o2c(=Nc1ccc(OC)cc1)c(cc3c2ccc(N(=O)O)c3)C(=O)Nc4ccccc4,-1.0,6.811427,0.16847739,0.9865482,-12.88,0.7199737,4.9040484,46.25,-7.89577
ZINC36694008,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C(C)C)cc3)CC,85.81,6.2543435,0.19675893,0.99223506,-10.69,0.47830218,2.991466,46.25,-7.21741
ZINC36693742,S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc2cc3c(cc2)cccc3)cc4)C,85.83,5.8227205,0.073703304,0.99165577,-11.17,0.36480644,2.124166,46.25,-7.85536
ZINC36694057,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(OC)ccc2)cc3)CC,85.76,6.271451,0.09696025,0.9923609,-10.99,0.6906069,4.331107,46.25,-7.55404
ZINC36693705,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C(C)C)cc3)C,85.81,6.11993,0.11691693,0.99223685,-8.75,0.6521807,3.9912999,46.25,-7.59497
ZINC36693821,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(F)cc2)cc3)CC,85.81,6.139885,0.081646904,0.99255556,-10.67,0.7284068,4.472334,46.25,-7.61721
ZINC36693655,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(OC)cc2)cc3)C,85.81,6.1855226,0.10311662,0.99235636,-6.42,0.727284,4.4986315,46.25,-7.29643
ZINC36694006,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C)cc3)CC,85.81,6.1773634,0.06297919,0.99235666,-10.65,0.6532221,4.03519,46.25,-7.66318
ZINC36694051,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(ccc2)C)cc3)CC,85.76,6.3259974,0.10866789,0.99236053,-11.29,0.70686644,4.4716353,46.25,-7.66305
ZINC36693623,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(F)cc2)cc3)C,85.81,6.159244,0.080728605,0.9925557,-8.73,0.7384315,4.54818,46.25,-7.7988
ZINC36693701,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C)cc3)C,85.81,5.846283,0.21997216,0.9923565,-8.71,0.4308261,2.5187314,46.25,-7.48002
ZINC36693937,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccccc2)cc3)CC,85.74,5.7107463,0.2636919,0.9923567,-10.56,0.5130118,2.9296803,46.25,-6.75599
ZINC36693404,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(ccc2)C)cc3)C,85.76,6.133586,0.09541981,0.9923609,-9.35,0.7731421,4.7421336,46.25,-7.92608
ZINC78791753,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Nc3c(n(nc3C)CC)C,-1.0,6.009862,0.20652008,0.89545494,-22.78,0.5208926,3.1304927,46.25,-6.91749
ZINC65148431,Fc3cc(Nc1nc(ccn1)C2CN(C(=O)CC)CCC2)ccc3,-1.0,6.5006876,0.079207405,1.113307,-8.7,0.65529716,4.259882,46.25,-8.42962
ZINC22647249,O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,66.11,6.488668,0.22012833,1.0029821,-22.51,0.9113916,5.9137177,46.25,-7.41142
ZINC22647249,O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,66.23,6.704357,0.13424397,0.947847,-16.12,0.94879454,6.3610573,46.25,-7.58938
ZINC22647249,O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,66.27,6.661277,0.12939748,1.0671287,-21.61,0.93874073,6.253212,46.25,-7.58523
ZINC08815560,Clc4c(F)ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)Nc3cc(Cl)c(F)cc3)c4,-1.0,6.728399,0.19735484,0.8129762,-29.46,0.23379394,1.5730588,46.24,-9.35063
ZINC59170456,S(=O)(=O)(N)c4ccc(N=c2oc1c(cc(N(=O)O)cc1)cc2C(=O)Nc3c(cccc3)C)cc4,-1.0,6.0388675,0.76923627,0.9865429,-6.52,0.48029912,2.9004626,46.24,-4.55701
ZINC36693436,S(=O)(=O)(N(C)C)c4ccc(c1oc(nn1)NC(=O)Cc3ccc(c2ccccc2)cc3)cc4,-1.0,6.600805,0.11022586,0.9905639,-3.38,0.57668877,3.8066099,46.23,-7.87006
ZINC36693598,S(=O)(=O)(N(C)C)c4ccc(c1oc(nn1)NC(=O)Cc2cc3c(cc2)cccc3)cc4,-1.0,6.772268,0.07769833,0.9899104,-7.73,0.6781683,4.592737,46.23,-8.09611
ZINC35590087,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2cc(c(OC)cc2)C)cc3,-1.0,6.265307,0.07851418,0.9909512,-5.31,0.6924132,4.3381815,46.23,-7.61795
ZINC36693589,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C(C)C)cc3,-1.0,6.5751114,0.083161354,0.9908067,-5.7,0.7223433,4.749488,46.23,-7.47312
ZINC36693581,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(OC)cc2)cc3,-1.0,6.330216,0.118801,0.9908068,-3.36,0.6266213,3.966648,46.23,-7.19824
ZINC38508370,o1c(nnc1c2cc(OCC)c(OCC)c(OCC)c2)NC(=O)c3nn(cc3C)C,-1.0,6.7561607,0.10223454,0.96252376,-8.33,0.6940943,4.6894126,46.23,-7.86177
ZINC01122257,O=c1n(nc(c2c1cccc2)c3cc(c(OC)cc3)CNC(=O)c4ccc(cc4)C)C,-1.0,6.71754,0.0814509,1.0410167,-24.42,0.9208763,6.186023,46.23,-10.95263
ZINC35590072,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(F)cc2)cc3,-1.0,6.227243,0.06774622,0.9909513,-5.67,0.6069448,3.7795928,46.23,-7.76747
ZINC36693587,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C)cc3,-1.0,6.474868,0.09322968,0.99077004,-5.65,0.68213516,4.416735,46.23,-7.62696
ZINC36693410,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2cc(ccc2)C)cc3,-1.0,6.2354064,0.08290587,0.9906856,-6.29,0.75608027,4.7144675,46.23,-7.58195
ZINC36693530,S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccccc2)cc3,-1.0,6.2586746,0.1195307,0.9906855,-5.57,0.63167775,3.9534655,46.23,-6.94903
ZINC00803119,Clc1ccc(cc1)C4Nc2n(nc(n2)N)C(c3cc(OC)c(OC)cc3)C4,-1.0,6.9471946,0.17523423,0.93630403,-12.23,0.95165324,6.61132,46.23,-8.72725
ZINC13131712,O(c1ccc(cc1)C4n2nc(nc2NC(c3ccc(cc3)CC)C4)N)CC,66.31,7.0525208,0.076546386,0.9362801,-23.42,0.89974594,6.345477,46.23,-8.65031
ZINC08682901,On1n(nc(N(=O)O)c1NCc2c(OC)cccc2)c4cc3OCCOc3cc4,-1.0,6.3027987,0.8416743,0.9645287,-15.01,0.54889053,3.4595466,46.22,-9.21689
ZINC71334382,O=c2n(nc(c1cc(OC)ccc1)cc2)CC(=O)NC(C(=O)OC)C,56.64,6.506143,0.029345209,0.88279223,-16.59,0.8979191,5.8419905,46.22,-7.53054
ZINC77516225,S3CC(Nc2nc(c1cc(c(OCC)cc1)C(=O)O)ccn2)CC3,65.52,6.440512,0.15055385,0.96684337,-17.03,0.923947,5.9506917,46.22,-8.09338
ZINC00950591,O=N(O)c1cc(ccc1)C3n2nnnc2NC(=C3C(=O)Nc4ccccc4)C,-1.0,6.3785276,0.24560845,1.0987524,-2.15,0.62351584,3.977113,46.2,-5.67887
ZINC48354379,O1c2c(OCC1)ccc(c2)C5n3ncnc3NC(c4ccccc4)C5,66.28,6.5914907,0.2231586,0.9355318,-22.86,0.8645133,5.6984315,46.19,-9.08378
ZINC03105337,O(c1ccc(cc1)C4n2nnnc2NC(c3cnccc3)C4)C,66.37,6.4870977,0.32222378,0.93888414,-2.83,0.7921548,5.1387854,46.19,-8.60776
ZINC72443523,O=N(O)c3ccc(c1nc(ncc1)Nc2ccc(cc2)C)cc3,66.05,6.372199,0.07726832,0.9115623,-23.46,0.91042393,5.8014026,46.19,-8.71959
ZINC05738406,Clc1nc(nc(n1)Nc2cc(N(=O)O)ccc2)Nc3c(OC)ccc(OC)c3,-1.0,6.6807,0.2293754,0.9373955,-15.38,0.6815484,4.5532203,46.18,-8.21893
ZINC94729034,Fc2c(OC)ccc(c1nc(ncc1)NCCC)c2,75.84,6.146312,0.12273715,0.9762931,-17.12,0.94489276,5.8076057,46.18,-7.41327
